ObjectId;goal_code;goal_labelEN;goal_descEN;target_code;target_descEN;indicator_code;indicator_reference;indicator_descEN;series_release;series_tags;series;seriesDescription;geoAreaCode;geoAreaName;level_;parentCode;parentName;type;X;Y;ISO3;UN_Member;Country_Profile;UnitMultiplier;Units_code;Units_desc;timeSeries_id;timeSeries_keys;n_years;min_year;max_year;years;value_2019;latest_value;footnotes;nature
398;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);706;Somalia;4;14;Eastern Africa;Country;46.20367477;4.406485729;SOM;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];27.64808;27.64808;Very Low Confidence;E: Estimated data
399;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);706;Somalia;4;14;Eastern Africa;Country;46.20367477;4.406485729;SOM;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];15.64023;15.64023;Very Low Confidence;E: Estimated data
400;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);710;South Africa;4;18;Southern Africa;Country;24.67184355;-29.99957544;ZAF;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];39.77623;39.77623;Medium Confidence;E: Estimated data
401;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);710;South Africa;4;18;Southern Africa;Country;24.67184355;-29.99957544;ZAF;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];27.64808;27.64808;Very Low Confidence;E: Estimated data
402;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);710;South Africa;4;18;Southern Africa;Country;24.67184355;-29.99957544;ZAF;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];15.64023;15.64023;Very Low Confidence;E: Estimated data
403;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);728;South Sudan;4;14;Eastern Africa;Country;30.32618773;7.290839152;SSD;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];102.69433;102.69433;Low Confidence;E: Estimated data
404;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);728;South Sudan;4;14;Eastern Africa;Country;30.32618773;7.290839152;SSD;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];27.64808;27.64808;Very Low Confidence;E: Estimated data
405;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);728;South Sudan;4;14;Eastern Africa;Country;30.32618773;7.290839152;SSD;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];15.64023;15.64023;Very Low Confidence;E: Estimated data
406;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);724;Spain;5;39;Southern Europe;Country;-3.554078296;40.39211472;ESP;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];77.32567;77.32567;Medium Confidence;E: Estimated data
407;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);724;Spain;5;39;Southern Europe;Country;-3.554078296;40.39211472;ESP;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];25.57042;25.57042;Low Confidence;E: Estimated data
408;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);724;Spain;5;39;Southern Europe;Country;-3.554078296;40.39211472;ESP;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];12.81131;12.81131;Low Confidence;E: Estimated data
409;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);144;Sri Lanka;5;127;Southern Asia (excluding India);Country;80.70489654;7.614693343;LKA;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];75.86571;75.86571;Medium Confidence;E: Estimated data
410;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);144;Sri Lanka;5;127;Southern Asia (excluding India);Country;80.70489654;7.614693343;LKA;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];75.86571;75.86571;Medium Confidence;E: Estimated data
411;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);144;Sri Lanka;5;127;Southern Asia (excluding India);Country;80.70489654;7.614693343;LKA;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];27.64808;27.64808;Very Low Confidence;E: Estimated data
412;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);144;Sri Lanka;5;127;Southern Asia (excluding India);Country;80.70489654;7.614693343;LKA;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];27.64808;27.64808;Very Low Confidence;E: Estimated data
413;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);144;Sri Lanka;5;127;Southern Asia (excluding India);Country;80.70489654;7.614693343;LKA;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];15.64023;15.64023;Very Low Confidence;E: Estimated data
414;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);144;Sri Lanka;5;127;Southern Asia (excluding India);Country;80.70489654;7.614693343;LKA;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];15.64023;15.64023;Very Low Confidence;E: Estimated data
415;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);275;State of Palestine;4;145;Western Asia;Country;35.25694122;31.94347933;PSE;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];100.69495;100.69495;Low Confidence;E: Estimated data
416;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);275;State of Palestine;4;145;Western Asia;Country;35.25694122;31.94347933;PSE;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];27.64808;27.64808;Very Low Confidence;E: Estimated data
417;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);275;State of Palestine;4;145;Western Asia;Country;35.25694122;31.94347933;PSE;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];15.64023;15.64023;Very Low Confidence;E: Estimated data
418;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);729;Sudan;4;15;Northern Africa;Country;29.95650159;16.02643066;SDN;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];97.22225;97.22225;Very Low Confidence;E: Estimated data
419;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);729;Sudan;4;15;Northern Africa;Country;29.95650159;16.02643066;SDN;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];27.64808;27.64808;Very Low Confidence;E: Estimated data
420;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);729;Sudan;4;15;Northern Africa;Country;29.95650159;16.02643066;SDN;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];15.64023;15.64023;Very Low Confidence;E: Estimated data
421;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);740;Suriname;4;5;South America;Country;-55.90626394;4.132603197;SUR;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];72.43216;72.43216;Very Low Confidence;E: Estimated data
422;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);740;Suriname;4;5;South America;Country;-55.90626394;4.132603197;SUR;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];27.64808;27.64808;Very Low Confidence;E: Estimated data
423;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);740;Suriname;4;5;South America;Country;-55.90626394;4.132603197;SUR;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];15.64023;15.64023;Very Low Confidence;E: Estimated data
424;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);752;Sweden;5;154;Northern Europe;Country;14.3775338;60.60103109;SWE;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];81;81;High Confidence;E: Estimated data
